client_id,company_name,industry,country_id
CLI001869,Ellis Ltd,Manufacturing,IN
CLI001870,Schultz Group,Retail,IN
CLI001871,Woods Inc,Finance,ZA
CLI001872,"Ruiz, Griffin and Copeland",Healthcare,BR
CLI001873,Hernandez-Bennett,Manufacturing,JP
CLI001874,Moreno LLC,Technology,AU
CLI001875,"Schmidt, Davis and Nichols",Manufacturing,BR
CLI001876,Wilson-Watson,Manufacturing,UK
CLI001877,Gonzalez-Walker,Healthcare,DE
CLI001878,"Frost, Stuart and Gross",Technology,AU
CLI001879,Stephens PLC,Manufacturing,FR
CLI001880,Singleton-Duffy,Retail,CA
CLI001881,Smith-Frazier,Healthcare,JP
CLI001882,"Hamilton, Thomas and Beard",Manufacturing,US
CLI001883,Zamora-Blevins,Retail,AU
CLI001884,"Rich, Bell and Harris",Healthcare,CA
CLI001885,"Fernandez, Johnson and Murray",Technology,BR
CLI001886,Huffman Inc,Healthcare,BR
CLI001887,Holland-Perez,Technology,ZA
CLI001888,"Moore, Lyons and Gray",Manufacturing,JP
CLI001889,Jimenez-Webster,Technology,UK
CLI001890,Mcdonald-Leblanc,Manufacturing,FR
CLI001891,"Miller, Caldwell and Hoffman",Finance,FR
CLI001892,Simmons-Beard,Finance,US
CLI001893,"Rodriguez, Olsen and Hanna",Consulting,JP
CLI001894,Bell-Parker,Manufacturing,AU
CLI001895,Doyle-Lewis,Healthcare,BR
CLI001896,Garza-Mcdaniel,Technology,US
CLI001897,Taylor Inc,Finance,AU
CLI001898,Moore-Lee,Healthcare,DE
CLI001899,Williams LLC,Healthcare,UK
CLI001900,Schaefer Group,Retail,CA
CLI001901,Higgins PLC,Healthcare,UK
CLI001902,Todd-Wilson,Finance,AU
CLI001903,"Herrera, Campbell and Sanders",Finance,UK
CLI001904,"Diaz, Parks and Johnson",Healthcare,IN
CLI001905,Day and Sons,Finance,ZA
CLI001906,"Blanchard, Perkins and Torres",Retail,DE
CLI001907,Little-Russell,Technology,JP
CLI001908,Diaz and Sons,Retail,BR
CLI001909,"Martin, Moon and Garrison",Healthcare,FR
CLI001910,"Chen, Love and Lopez",Technology,US
CLI001911,Wood-Martin,Healthcare,ZA
CLI001912,"Joyce, Chandler and Parker",Consulting,IN
CLI001913,Black LLC,Healthcare,UK
CLI001914,Gentry-Quinn,Technology,UK
CLI001915,Brown PLC,Finance,AU
CLI001916,Walsh Ltd,Retail,FR
CLI001917,"Holland, Ayala and Kelly",Manufacturing,ZA
CLI001918,"Beltran, Evans and Cox",Consulting,UK
CLI001919,Hernandez Inc,Manufacturing,ZA
CLI001920,Coleman Group,Manufacturing,FR
CLI001921,"Ward, Cooper and Vasquez",Manufacturing,US
CLI001922,Mercer Inc,Retail,IN
CLI001923,Torres LLC,Healthcare,US
CLI001924,Palmer Ltd,Finance,AU
CLI001925,May Ltd,Manufacturing,BR
CLI001926,Brown-Serrano,Manufacturing,JP
CLI001927,Rodriguez-Huff,Retail,AU
CLI001928,Williams-Mcmillan,Finance,IN
CLI001929,"Walker, Harris and Brown",Manufacturing,AU
CLI001930,Pena-Turner,Retail,DE
CLI001931,Kim Inc,Healthcare,US
CLI001932,Rodriguez-West,Manufacturing,ZA
CLI001933,Merritt-Fernandez,Retail,DE
CLI001934,Rose LLC,Retail,JP
CLI001935,"Harris, Adams and Miller",Healthcare,CA
CLI001936,Scott Group,Finance,IN
CLI001937,Bailey-Williamson,Consulting,FR
CLI001938,"Martinez, Moore and Miller",Manufacturing,AU
CLI001939,West PLC,Consulting,AU
CLI001940,"Martin, Casey and Silva",Manufacturing,CA
CLI001941,Ramirez-Lindsey,Consulting,AU
CLI001942,Reed Ltd,Retail,ZA
CLI001943,Davis Inc,Healthcare,AU
CLI001944,"Robinson, Harris and Miller",Healthcare,ZA
CLI001945,Davis Inc,Manufacturing,IN
CLI001946,Sweeney Inc,Healthcare,IN
CLI001947,"Cox, Miles and Johnson",Technology,ZA
CLI001948,"Contreras, Morris and Graham",Consulting,UK
CLI001949,"Harris, Smith and Massey",Healthcare,DE
CLI001950,"Torres, Smith and Perry",Finance,US
CLI001951,"Sullivan, Salinas and Owens",Technology,US
CLI001952,Bradford-Nash,Finance,US
CLI001953,"Fowler, Madden and Jones",Healthcare,CA
CLI001954,"Cook, Vaughan and Daniels",Manufacturing,BR
CLI001955,Wilcox and Sons,Technology,BR
CLI001956,"Palmer, Cabrera and Gordon",Finance,BR
CLI001957,"Zuniga, Hernandez and Bridges",Healthcare,UK
CLI001958,Ponce LLC,Technology,AU
CLI001959,"Smith, Hanna and Parker",Technology,BR
CLI001960,Clarke-Park,Healthcare,AU
CLI001961,Trujillo-Lopez,Technology,FR
CLI001962,"Tucker, Allen and Smith",Finance,JP
CLI001963,"Jones, Blackwell and Perry",Manufacturing,DE
CLI001964,Carter Group,Consulting,IN
CLI001965,Warner-Fox,Healthcare,UK
CLI001966,"Michael, Ward and Johnson",Healthcare,CA
CLI001967,"Martin, Garcia and Hicks",Manufacturing,JP
CLI001968,Watts Inc,Retail,ZA
CLI001969,Edwards LLC,Manufacturing,DE
CLI001970,Anderson-Grant,Consulting,ZA
CLI001971,Acosta and Sons,Finance,FR
CLI001972,"Booth, Berry and Roberts",Consulting,FR
CLI001973,"Stephenson, Young and Garcia",Retail,BR
CLI001974,Pitts Inc,Consulting,FR
CLI001975,Griffith Ltd,Consulting,FR
CLI001976,Garcia Inc,Consulting,CA
CLI001977,Morris Group,Finance,DE
CLI001978,"Hayden, Brooks and Wise",Finance,US
CLI001979,Edwards-Barrett,Manufacturing,AU
CLI001980,Chandler-Miller,Healthcare,IN
CLI001981,Bentley LLC,Finance,CA
CLI001982,"Cruz, Cardenas and Barker",Manufacturing,UK
CLI001983,Hancock-Valdez,Finance,BR
CLI001984,Stevenson-Burton,Technology,JP
CLI001985,"Martinez, Anderson and Harvey",Finance,IN
CLI001986,Woods Inc,Finance,UK
CLI001987,"Henderson, Ramirez and Williams",Manufacturing,BR
CLI001988,Williams-Bird,Consulting,IN
CLI001989,Marshall and Sons,Consulting,US
CLI001990,Anderson-White,Manufacturing,CA
CLI001991,Craig Inc,Technology,UK
CLI001992,Grimes Ltd,Consulting,DE
CLI001993,"Thomas, Wright and Hall",Technology,US
CLI001994,"Hughes, Walker and Adams",Finance,JP
CLI001995,"Henry, Marquez and Salas",Healthcare,DE
CLI001996,Underwood Inc,Finance,FR
CLI001997,"Gardner, Shaw and Jordan",Consulting,BR
CLI001998,Strickland LLC,Retail,JP
CLI001999,"Parker, Mann and Snow",Technology,AU
CLI002000,"Hines, Jensen and Mcclain",Finance,JP
CLI002001,Rivers and Sons,Retail,FR
CLI002002,Moore LLC,Consulting,JP
CLI002003,Horne-Richardson,Consulting,UK
CLI002004,Lee and Sons,Finance,FR
CLI002005,Ramirez-Parks,Healthcare,IN
CLI002006,Patterson LLC,Retail,FR
CLI002007,Brandt-Wilson,Healthcare,AU
CLI002008,Roberts-Contreras,Manufacturing,AU
CLI002009,Sanchez LLC,Retail,CA
CLI002010,"Campbell, Bauer and Watson",Retail,IN
CLI002011,Hickman Group,Manufacturing,IN
CLI002012,"Mann, Sanders and Page",Healthcare,US
CLI002013,Holmes-Young,Manufacturing,IN
CLI002014,"Webb, Barron and Alvarado",Manufacturing,UK
CLI002015,Gray Group,Retail,FR
CLI002016,Jones-Hobbs,Finance,JP
CLI002017,"Hart, Mann and Day",Retail,UK
CLI002018,Hayes-Beasley,Manufacturing,US
CLI002019,"Powell, Franklin and Mcbride",Consulting,IN
CLI002020,"Gonzalez, Ball and Reed",Technology,FR
CLI002021,Ramos PLC,Finance,FR
CLI002022,Clark-French,Retail,UK
CLI002023,"Huff, Frost and Martinez",Finance,BR
CLI002024,Jones-Bennett,Consulting,FR
CLI002025,Smith-Fisher,Manufacturing,BR
CLI002026,Horton-Sanders,Finance,ZA
CLI002027,"Scott, Jones and Keller",Healthcare,US
CLI002028,Hughes-Taylor,Finance,IN
CLI002029,Hernandez-Davis,Manufacturing,IN
CLI002030,"Clark, Scott and Nguyen",Manufacturing,ZA
CLI002031,"Martinez, Taylor and Clark",Consulting,BR
CLI002032,"Smith, Hall and Pacheco",Finance,DE
CLI002033,Jordan Group,Consulting,UK
CLI002034,Weaver-Brown,Healthcare,DE
CLI002035,"Hardy, Underwood and Spence",Technology,ZA
CLI002036,Ortiz-Torres,Finance,CA
CLI002037,Brooks-Morris,Manufacturing,JP
CLI002038,Edwards-Chavez,Finance,IN
CLI002039,Holmes Group,Healthcare,IN
CLI002040,Cunningham LLC,Consulting,AU
CLI002041,Whitehead-Wilson,Manufacturing,BR
CLI002042,Lee and Sons,Finance,JP
CLI002043,West PLC,Manufacturing,AU
CLI002044,"Bailey, Lopez and Gutierrez",Healthcare,CA
CLI002045,Stewart-Lambert,Technology,DE
CLI002046,"Gonzalez, Jones and Smith",Consulting,FR
CLI002047,"Dickerson, Lee and Baker",Consulting,FR
CLI002048,"Morales, Pratt and Bowen",Finance,FR
CLI002049,Pierce and Sons,Retail,IN
CLI002050,"Davis, Perez and Payne",Finance,CA
CLI002051,"Thomas, Willis and Perez",Manufacturing,US
CLI002052,"Miller, English and Glass",Healthcare,AU
CLI002053,"Swanson, Morgan and Villa",Manufacturing,CA
CLI002054,"Ayala, Martinez and Hawkins",Manufacturing,FR
CLI002055,Pineda-Patton,Finance,UK
CLI002056,Flores Inc,Manufacturing,FR
CLI002057,Dalton LLC,Retail,ZA
CLI002058,Baker Inc,Finance,US
CLI002059,"Wright, Hart and Dennis",Finance,ZA
CLI002060,King-Ward,Technology,FR
CLI002061,King and Sons,Technology,IN
CLI002062,Campbell-Green,Finance,AU
CLI002063,"Porter, Jackson and King",Retail,ZA
CLI002064,"James, Benson and Collins",Retail,JP
CLI002065,"Martin, Lowery and Chavez",Finance,UK
CLI002066,"Mccoy, Smith and Brown",Consulting,FR
CLI002067,Campbell LLC,Finance,AU
CLI002068,"West, Nelson and Taylor",Manufacturing,ZA
CLI002069,"Stephenson, Marshall and Ruiz",Finance,JP
CLI002070,Scott-Hernandez,Finance,IN
CLI002071,Walker-Underwood,Consulting,US
CLI002072,Johnston-Williams,Finance,UK
CLI002073,"Lambert, Osborne and Lawson",Retail,AU
CLI002074,"Campos, Russell and Ramos",Manufacturing,US
CLI002075,Reed Inc,Finance,BR
CLI002076,Burke-Mcclure,Technology,US
CLI002077,"Anderson, Zuniga and Hunt",Manufacturing,CA
CLI002078,Clayton-Patel,Manufacturing,FR
CLI002079,Davila-Peterson,Manufacturing,FR
CLI002080,"Jones, Torres and Burgess",Manufacturing,JP
CLI002081,Graham Ltd,Retail,ZA
CLI002082,Bartlett-Torres,Consulting,AU
CLI002083,"Johnson, Patel and Moore",Consulting,BR
CLI002084,Hill-Phillips,Consulting,AU
CLI002085,Hernandez-Nash,Healthcare,JP
CLI002086,Mosley Inc,Finance,IN
CLI002087,Watson and Sons,Retail,JP
CLI002088,Hughes-Thomas,Technology,US
CLI002089,Graves Ltd,Technology,BR
CLI002090,Warner Ltd,Healthcare,CA
CLI002091,"Garcia, Coleman and Williams",Retail,BR
CLI002092,Chapman Group,Manufacturing,UK
CLI002093,Terrell Ltd,Healthcare,ZA
CLI002094,Lane PLC,Retail,UK
CLI002095,"Bates, Griffin and Wright",Healthcare,UK
CLI002096,"Huber, Delgado and Sanders",Finance,IN
CLI002097,Figueroa Group,Technology,ZA
CLI002098,"Robbins, Stewart and Jackson",Finance,US
CLI002099,Butler Ltd,Finance,ZA
CLI002100,"Harris, Reyes and Kelly",Consulting,ZA
CLI002101,Valdez Ltd,Consulting,AU
CLI002102,Nelson LLC,Technology,US
CLI002103,"Johnson, Allison and Hunt",Finance,CA
CLI002104,King-Mann,Healthcare,FR
CLI002105,Collins PLC,Finance,JP
CLI002106,Evans-Johnson,Manufacturing,US
CLI002107,"Durham, Moore and Taylor",Technology,BR
CLI002108,Harris-Parsons,Retail,ZA
CLI002109,Russell-Henderson,Technology,FR
CLI002110,Kelly and Sons,Consulting,BR
CLI002111,"James, Harrison and Ford",Retail,ZA
CLI002112,Davis Group,Manufacturing,UK
CLI002113,"Lewis, Carter and Weber",Finance,UK
CLI002114,Carey-Miller,Technology,DE
CLI002115,"Wilson, Chen and Williams",Consulting,IN
CLI002116,Hunt LLC,Technology,IN
CLI002117,"Cooper, Phillips and Grimes",Finance,BR
CLI002118,"Benton, Hood and Warren",Consulting,UK
CLI002119,"Barr, Roman and Santos",Retail,FR
CLI002120,"Bell, Williams and King",Consulting,FR
CLI002121,Pope LLC,Technology,IN
CLI002122,Lee LLC,Manufacturing,UK
CLI002123,"Hanson, Myers and Flores",Technology,UK
CLI002124,Davis Ltd,Retail,UK
CLI002125,"Moore, Livingston and Berry",Technology,DE
CLI002126,"Caldwell, Payne and Mcfarland",Finance,IN
CLI002127,Schroeder LLC,Technology,US
CLI002128,Peterson-Hughes,Consulting,ZA
CLI002129,Thomas PLC,Retail,US
CLI002130,Campbell LLC,Consulting,IN
CLI002131,"Casey, Olson and Orozco",Consulting,AU
CLI002132,"Huffman, Choi and Brown",Retail,JP
CLI002133,Lamb Ltd,Finance,BR
CLI002134,Tran-Smith,Consulting,ZA
CLI002135,"Johnson, Alexander and Rodriguez",Technology,BR
CLI002136,Jimenez-Rodriguez,Manufacturing,CA
CLI002137,"Allen, Moore and Taylor",Retail,BR
CLI002138,Johnson and Sons,Healthcare,DE
CLI002139,Mcguire-Nunez,Manufacturing,BR
CLI002140,Brooks-Kelley,Consulting,US
CLI002141,"Lawson, Jones and Esparza",Retail,IN
CLI002142,"Flores, Richardson and Keller",Manufacturing,CA
CLI002143,"Gardner, Williams and Lucas",Finance,UK
CLI002144,"Fisher, Jenkins and Torres",Finance,CA
CLI002145,"Ruiz, Stewart and Thompson",Technology,UK
CLI002146,"Blankenship, Tucker and Spence",Technology,CA
CLI002147,Becker-Carroll,Consulting,JP
CLI002148,Mccoy-Bartlett,Consulting,DE
CLI002149,"Murphy, Ryan and Dunn",Finance,JP
CLI002150,Leblanc PLC,Technology,AU
CLI002151,Kramer Ltd,Consulting,ZA
CLI002152,Davis-Diaz,Finance,AU
CLI002153,Ford-Nguyen,Manufacturing,IN
CLI002154,Carson Group,Retail,CA
CLI002155,Bennett-Roberts,Technology,IN
CLI002156,White Group,Finance,ZA
CLI002157,Duke Inc,Healthcare,AU
CLI002158,"Johnson, Santos and Jackson",Technology,DE
CLI002159,Martin Ltd,Finance,US
CLI002160,Martinez-Miller,Manufacturing,ZA
CLI002161,Cox Inc,Finance,AU
CLI002162,"Lee, Fitzpatrick and Henderson",Retail,ZA
CLI002163,Leach-Martin,Technology,US
CLI002164,Franklin-Jones,Retail,BR
CLI002165,Williams PLC,Finance,UK
CLI002166,Brandt-Fisher,Finance,CA
CLI002167,Garrison Ltd,Healthcare,DE
CLI002168,"Soto, Koch and Arnold",Healthcare,JP
CLI002169,"Miller, Smith and Howard",Healthcare,JP
CLI002170,Warren-Anderson,Healthcare,DE
CLI002171,Davidson and Sons,Finance,IN
CLI002172,Silva-King,Healthcare,US
CLI002173,Lucas-Johnson,Consulting,UK
CLI002174,Hernandez-Edwards,Technology,IN
CLI002175,"Martin, Newman and Cuevas",Retail,IN
CLI002176,"Peterson, Miller and Kaiser",Retail,US
CLI002177,Erickson-Silva,Healthcare,UK
CLI002178,Horton-White,Finance,ZA
CLI002179,Hardin-Galvan,Finance,FR
CLI002180,Williams-Walker,Retail,JP
CLI002181,Rodriguez Ltd,Technology,CA
CLI002182,Rivas-Oneal,Manufacturing,IN
CLI002183,Friedman-Becker,Technology,ZA
CLI002184,Parker-King,Consulting,FR
CLI002185,Shelton-Carter,Retail,UK
CLI002186,Brown PLC,Manufacturing,DE
CLI002187,Alvarez-Lee,Retail,US
CLI002188,"Reeves, Walters and Johnson",Finance,BR
CLI002189,Robinson and Sons,Healthcare,IN
CLI002190,Ramirez LLC,Consulting,JP
CLI002191,Underwood PLC,Healthcare,UK
CLI002192,"Blair, Taylor and Lewis",Healthcare,AU
CLI002193,"Harrison, Warren and Davidson",Consulting,IN
CLI002194,Ortega LLC,Finance,US
CLI002195,Oconnor-Stewart,Technology,CA
CLI002196,White-Copeland,Technology,BR
CLI002197,Carpenter-Baird,Technology,UK
CLI002198,Barnes and Sons,Healthcare,ZA
CLI002199,Thompson Inc,Retail,DE
CLI002200,Sanders and Sons,Consulting,ZA
CLI002201,Harrison-Dixon,Healthcare,FR
CLI002202,Harris-Turner,Healthcare,DE
CLI002203,Martin-Jenkins,Technology,ZA
CLI002204,"Bruce, Rodriguez and Adams",Retail,AU
CLI002205,"Schaefer, Macdonald and Sutton",Consulting,ZA
CLI002206,"Johnson, Moore and Rivers",Healthcare,AU
CLI002207,Holland LLC,Retail,CA
CLI002208,"Rodgers, Mcgee and Cabrera",Finance,IN
CLI002209,Sheppard-Riley,Retail,CA
CLI002210,Mays PLC,Finance,UK
CLI002211,Ball Group,Retail,CA
CLI002212,Pineda-Bell,Technology,DE
CLI002213,"Marsh, Martinez and Gonzalez",Technology,UK
CLI002214,Harvey-Johnson,Technology,JP
CLI002215,"Cox, Fitzgerald and Yates",Manufacturing,UK
CLI002216,"Bridges, Lewis and Bates",Technology,UK
CLI002217,"Salazar, Clark and Wells",Technology,BR
CLI002218,Barry LLC,Manufacturing,DE
CLI002219,Vazquez and Sons,Technology,BR
CLI002220,Thomas-Turner,Retail,FR
CLI002221,"Long, Lee and Austin",Technology,CA
CLI002222,"Lopez, Rios and Atkins",Finance,FR
CLI002223,"Hill, Pacheco and Harris",Manufacturing,DE
CLI002224,Collier-Rowe,Manufacturing,US
CLI002225,Perez and Sons,Manufacturing,US
CLI002226,Miller PLC,Consulting,UK
CLI002227,"Nelson, Briggs and Parker",Retail,AU
CLI002228,Murray-Hayes,Finance,UK
CLI002229,"Gross, Jennings and Dudley",Technology,ZA
CLI002230,"Perez, Brown and Kerr",Healthcare,UK
CLI002231,Francis Ltd,Retail,US
CLI002232,"Gonzalez, Gonzalez and Jensen",Finance,UK
CLI002233,"Mckenzie, Webb and Mills",Technology,JP
CLI002234,Reed Inc,Retail,DE
CLI002235,"Gill, Reyes and Gonzalez",Finance,UK
CLI002236,Cooper Ltd,Retail,US
CLI002237,Conway Group,Healthcare,BR
CLI002238,Robertson Ltd,Technology,UK
CLI002239,Baker-Ramirez,Healthcare,CA
CLI002240,Mckinney Inc,Healthcare,JP
CLI002241,Ortiz-Johnson,Healthcare,FR
CLI002242,Holmes Group,Retail,BR
CLI002243,Jones-Lewis,Technology,IN
CLI002244,Davis Inc,Technology,BR
CLI002245,Conrad-Thompson,Manufacturing,US
CLI002246,Singleton LLC,Finance,DE
CLI002247,Knight PLC,Manufacturing,AU
CLI002248,Steele PLC,Consulting,JP
CLI002249,"Roy, Hines and Herring",Retail,AU
CLI002250,Russell-Murphy,Consulting,DE
CLI002251,Terry Inc,Manufacturing,DE
CLI002252,"Carey, Price and Hood",Retail,CA
CLI002253,Rodriguez Inc,Finance,US
CLI002254,Ruiz Ltd,Manufacturing,UK
CLI002255,Anderson-Mcdonald,Healthcare,US
CLI002256,Ware-Thompson,Consulting,BR
CLI002257,Davidson Group,Manufacturing,BR
CLI002258,Carter-Williams,Finance,DE
CLI002259,Phillips-Rodriguez,Healthcare,FR
CLI002260,Cross-Bradley,Retail,DE
CLI002261,Brown LLC,Finance,DE
CLI002262,Curry LLC,Healthcare,UK
CLI002263,Pierce-Li,Technology,ZA
CLI002264,"Martin, White and Morton",Finance,JP
CLI002265,Rodriguez-Henry,Consulting,IN
CLI002266,"Jones, Andersen and Edwards",Technology,FR
CLI002267,Stewart-Hamilton,Technology,US
CLI002268,"Santos, Larson and Carlson",Retail,CA
CLI002269,Best and Sons,Retail,DE
CLI002270,Valenzuela-Keller,Healthcare,UK
CLI002271,Simmons-Hunt,Consulting,AU
CLI002272,Macdonald-Anderson,Technology,ZA
CLI002273,Turner Ltd,Technology,UK
CLI002274,Velasquez-Cohen,Retail,US
CLI002275,"Wiggins, Lin and Ray",Retail,ZA
CLI002276,"Acevedo, Perry and Leonard",Technology,FR
CLI002277,"Bond, Murillo and Gibson",Technology,CA
CLI002278,Wolfe-Bailey,Consulting,US
CLI002279,Smith-Navarro,Manufacturing,CA
CLI002280,Miles-Shields,Manufacturing,BR
CLI002281,Frost Ltd,Technology,JP
CLI002282,Golden-Mccormick,Consulting,ZA
CLI002283,Walsh-Tanner,Manufacturing,CA
CLI002284,"Williams, Jones and Atkinson",Healthcare,US
CLI002285,Rogers and Sons,Consulting,BR
CLI002286,"Hart, Edwards and Schmidt",Healthcare,UK
CLI002287,Daniel-Cohen,Technology,IN
CLI002288,"Brown, Melendez and Mccoy",Manufacturing,CA
CLI002289,Duffy PLC,Manufacturing,ZA
CLI002290,"Curry, Cordova and Ayala",Manufacturing,US
CLI002291,"Ayala, Miles and Flores",Consulting,CA
CLI002292,Murphy LLC,Retail,ZA
CLI002293,Bryant-Miller,Manufacturing,DE
CLI002294,Keller Group,Retail,JP
CLI002295,Day-Cole,Consulting,BR
CLI002296,"Ruiz, Romero and Lin",Finance,UK
CLI002297,Allen-Nelson,Manufacturing,FR
CLI002298,"Miller, Osborn and Murphy",Consulting,FR
CLI002299,Howard Inc,Retail,UK
CLI002300,Weber-Pham,Manufacturing,DE
CLI002301,"Blackwell, Rodriguez and Jenkins",Consulting,JP
CLI002302,Gay PLC,Technology,CA
CLI002303,"White, White and Mills",Retail,DE
CLI002304,Russo-Taylor,Finance,UK
CLI002305,Lawrence-Hernandez,Retail,BR
CLI002306,James-Monroe,Technology,CA
CLI002307,Proctor Group,Retail,FR
CLI002308,"Williams, Parker and Brown",Healthcare,ZA
CLI002309,"Koch, Rodriguez and Vazquez",Finance,BR
CLI002310,"Curtis, Manning and Underwood",Healthcare,IN
CLI002311,Torres PLC,Finance,DE
CLI002312,Smith PLC,Consulting,BR
CLI002313,Villanueva Group,Consulting,JP
CLI002314,Howe Group,Manufacturing,ZA
CLI002315,Page-Hill,Manufacturing,CA
CLI002316,Reyes Ltd,Technology,ZA
CLI002317,Smith-Singleton,Retail,ZA
CLI002318,Glover Ltd,Technology,US
CLI002319,Drake-Walker,Finance,CA
CLI002320,Lucas and Sons,Consulting,DE
CLI002321,"Mercer, Hunt and Gates",Technology,IN
CLI002322,Ward-Holmes,Retail,BR
CLI002323,"Brock, Johnson and Scott",Manufacturing,US
CLI002324,Stevens PLC,Manufacturing,FR
CLI002325,Diaz-Colon,Technology,IN
CLI002326,"Robinson, Phillips and Stone",Retail,UK
CLI002327,Hunter-Wilson,Finance,US
CLI002328,Perez Group,Consulting,US
CLI002329,Stanley Inc,Technology,CA
CLI002330,Mata-Johnson,Technology,JP
CLI002331,Nunez-Chandler,Healthcare,BR
CLI002332,Brown-Nelson,Manufacturing,ZA
CLI002333,Greene LLC,Manufacturing,JP
CLI002334,Obrien Inc,Manufacturing,JP
CLI002335,"Collins, Wong and Petersen",Finance,FR
CLI002336,Hess-Murphy,Technology,UK
CLI002337,Gonzalez-Vasquez,Technology,FR
CLI002338,Baker LLC,Manufacturing,JP
CLI002339,Hunt LLC,Healthcare,ZA
CLI002340,Holden-Huff,Technology,JP
CLI002341,"Hall, Coleman and Brown",Manufacturing,UK
CLI002342,Turner Group,Healthcare,DE
CLI002343,Houston-Stewart,Manufacturing,CA
CLI002344,"Young, Clark and Peters",Finance,IN
CLI002345,Carey-Garcia,Retail,UK
CLI002346,Glover PLC,Manufacturing,AU
CLI002347,Martinez PLC,Consulting,JP
CLI002348,Carrillo-Brown,Manufacturing,BR
CLI002349,"Lawson, Gallegos and Marshall",Manufacturing,FR
CLI002350,Padilla-Ramirez,Retail,AU
CLI002351,Walker PLC,Manufacturing,US
CLI002352,"Moran, Meyer and Jones",Technology,IN
CLI002353,Knight-Ramirez,Healthcare,US
CLI002354,"Stevenson, Davis and Romero",Technology,JP
CLI002355,Wilson PLC,Retail,DE
CLI002356,Hayes-Mclean,Retail,AU
CLI002357,Hughes Group,Finance,UK
CLI002358,Walker-Tyler,Retail,BR
CLI002359,Tran PLC,Technology,ZA
CLI002360,"Klein, Haynes and Martinez",Manufacturing,CA
CLI002361,Mckinney and Sons,Technology,DE
CLI002362,"Benton, Jackson and Williams",Finance,UK
CLI002363,Jones-Johnson,Retail,JP
CLI002364,Estrada and Sons,Healthcare,ZA
CLI002365,"Mack, Black and Coleman",Manufacturing,IN
CLI002366,Black-Campbell,Manufacturing,DE
CLI002367,"George, Lawson and Gonzalez",Finance,JP
CLI002368,Woodard and Sons,Consulting,FR
CLI002369,Gilbert Group,Manufacturing,DE
CLI002370,Kelly-Hines,Consulting,FR
CLI002371,"Walker, Brown and Wilson",Healthcare,US
CLI002372,Welch Ltd,Manufacturing,US
CLI002373,Pierce Group,Finance,AU
CLI002374,Patton and Sons,Healthcare,UK
CLI002375,Hays LLC,Manufacturing,UK
CLI002376,"Carroll, Perez and Morrison",Technology,DE
CLI002377,"Joseph, Rowe and Figueroa",Retail,AU
CLI002378,Estes Inc,Retail,US
CLI002379,"Rodriguez, Cuevas and Richard",Consulting,JP
CLI002380,Harris Ltd,Finance,BR
CLI002381,Fox and Sons,Healthcare,FR
CLI002382,Rodriguez-Rodriguez,Manufacturing,JP
CLI002383,Thomas-Meyer,Healthcare,BR
CLI002384,Riley and Sons,Healthcare,DE
CLI002385,"Livingston, Moody and Clark",Retail,UK
CLI002386,"Soto, Villegas and Buckley",Consulting,ZA
