payment_id,employee_id,client_id,country_id,tax_rule_id,gross_pay,tax_amount,net_pay,currency,payment_date,status,compliance_status,started_at,completed_at
PAY001017,EMP003800,CLI004303,AU,REG000445,199092,0,199092,AUD,2024-06-12,pending,Non-Compliant,2024-06-12 00:00:00,
PAY001018,EMP006123,CLI003095,FR,REG001957,743731,178495,565236,EUR,2023-12-23,completed,Compliant,2023-12-23 00:00:00,2023-12-23 01:24:26
PAY001019,EMP004751,CLI003423,BR,REG002509,325844,0,325844,BRL,2025-03-25,failed,Non-Compliant,2025-03-25 00:00:00,
PAY001020,EMP005925,CLI004558,ZA,REG000863,669336,180721,488615,ZAR,2023-11-05,completed,Compliant,2023-11-05 00:00:00,2023-11-05 00:08:48
PAY001021,EMP002822,CLI003636,US,REG001633,604240,0,604240,USD,2024-08-01,pending,Non-Compliant,2024-08-01 00:00:00,
PAY001022,EMP006161,CLI004675,AU,REG000908,573948,223840,350108,AUD,2024-02-06,pending,Non-Compliant,2024-02-06 00:00:00,
PAY001023,EMP001550,CLI004685,IN,REG000620,239515,79040,160475,INR,2024-04-18,failed,Non-Compliant,2024-04-18 00:00:00,
PAY001024,EMP002298,CLI001826,JP,REG000461,966711,348016,618695,JPY,2025-04-16,failed,Non-Compliant,2025-04-16 00:00:00,
PAY001025,EMP001142,CLI003209,CA,REG002427,100879,0,100879,CAD,2023-07-01,failed,Non-Compliant,2023-07-01 00:00:00,
PAY001026,EMP001519,CLI000776,ZA,REG001602,716683,229339,487344,ZAR,2024-11-18,completed,Compliant,2024-11-18 00:00:00,2024-11-18 00:34:35
PAY001027,EMP004110,CLI002279,UK,REG001810,407553,130417,277136,GBP,2023-07-25,pending,Non-Compliant,2023-07-25 00:00:00,
PAY001028,EMP000527,CLI004413,FR,REG002656,247768,29732,218036,EUR,2023-08-04,failed,Non-Compliant,2023-08-04 00:00:00,
PAY001029,EMP004340,CLI001902,AU,REG001148,335151,0,335151,AUD,2023-07-28,completed,Compliant,2023-07-28 00:00:00,2023-07-28 00:06:25
PAY001030,EMP002843,CLI001298,UK,REG002023,125191,0,125191,GBP,2023-08-22,completed,Compliant,2023-08-22 00:00:00,2023-08-22 01:49:07
PAY001031,EMP004137,CLI002673,BR,REG000763,527359,105472,421887,BRL,2024-12-21,pending,Non-Compliant,2024-12-21 00:00:00,
PAY001032,EMP005470,CLI003659,US,REG001776,108164,33531,74633,USD,2024-11-09,failed,Non-Compliant,2024-11-09 00:00:00,
PAY001033,EMP004747,CLI000821,US,REG002881,424261,0,424261,USD,2023-08-22,pending,Non-Compliant,2023-08-22 00:00:00,
PAY001034,EMP003494,CLI001140,DE,REG002373,742413,237572,504841,EUR,2025-01-16,failed,Non-Compliant,2025-01-16 00:00:00,
PAY001035,EMP000756,CLI000488,FR,REG001000,801515,160303,641212,EUR,2025-05-08,completed,Compliant,2025-05-08 00:00:00,2025-05-08 01:36:30
PAY001036,EMP004296,CLI004392,US,REG002244,865391,0,865391,USD,2024-08-22,completed,Compliant,2024-08-22 00:00:00,2024-08-22 00:52:29
PAY001037,EMP002570,CLI001722,ZA,REG001801,964374,0,964374,ZAR,2023-10-13,pending,Non-Compliant,2023-10-13 00:00:00,
PAY001038,EMP002441,CLI004291,US,REG002374,145485,0,145485,USD,2024-09-22,pending,Non-Compliant,2024-09-22 00:00:00,
PAY001039,EMP006750,CLI002961,JP,REG002987,289810,66656,223154,JPY,2024-04-15,completed,Compliant,2024-04-15 00:00:00,2024-04-15 01:11:44
PAY001040,EMP004459,CLI002371,AU,REG002275,568599,62546,506053,AUD,2024-06-28,completed,Compliant,2024-06-28 00:00:00,2024-06-28 01:36:13
PAY001041,EMP003236,CLI001714,CA,REG002252,292122,0,292122,CAD,2024-09-28,failed,Non-Compliant,2024-09-28 00:00:00,
PAY001042,EMP000639,CLI002404,ZA,REG001854,319678,79920,239758,ZAR,2025-05-10,completed,Compliant,2025-05-10 00:00:00,2025-05-10 01:43:07
PAY001043,EMP003173,CLI001247,JP,REG000252,522181,0,522181,JPY,2023-11-19,completed,Compliant,2023-11-19 00:00:00,2023-11-19 01:30:50
PAY001044,EMP004211,CLI003319,AU,REG000044,950214,0,950214,AUD,2023-06-12,completed,Compliant,2023-06-12 00:00:00,2023-06-12 01:25:54
PAY001045,EMP002552,CLI004092,ZA,REG002869,564010,0,564010,ZAR,2023-06-22,completed,Compliant,2023-06-22 00:00:00,2023-06-22 01:38:20
PAY001046,EMP002304,CLI001962,DE,REG002751,668520,0,668520,EUR,2023-09-02,completed,Compliant,2023-09-02 00:00:00,2023-09-02 00:55:22
PAY001047,EMP002081,CLI000778,AU,REG001089,131112,41956,89156,AUD,2023-08-03,failed,Non-Compliant,2023-08-03 00:00:00,
PAY001048,EMP000500,CLI003074,AU,REG000492,470844,98877,371967,AUD,2023-09-17,pending,Non-Compliant,2023-09-17 00:00:00,
PAY001049,EMP003535,CLI002606,AU,REG000870,571745,0,571745,AUD,2024-08-14,completed,Compliant,2024-08-14 00:00:00,2024-08-14 00:47:21
PAY001050,EMP002506,CLI004369,US,REG000311,775117,0,775117,USD,2023-10-06,pending,Non-Compliant,2023-10-06 00:00:00,
PAY001051,EMP005207,CLI003099,BR,REG001675,653789,130758,523031,BRL,2024-05-31,pending,Non-Compliant,2024-05-31 00:00:00,
PAY001052,EMP001247,CLI000852,FR,REG000834,416796,0,416796,EUR,2024-09-12,failed,Non-Compliant,2024-09-12 00:00:00,
PAY001053,EMP005192,CLI003497,US,REG000014,380979,60957,320022,USD,2024-01-26,failed,Non-Compliant,2024-01-26 00:00:00,
PAY001054,EMP000653,CLI003396,US,REG000161,758003,288041,469962,USD,2024-11-25,pending,Non-Compliant,2024-11-25 00:00:00,
PAY001055,EMP006123,CLI000492,FR,REG000253,693842,0,693842,EUR,2024-11-01,failed,Non-Compliant,2024-11-01 00:00:00,
PAY001056,EMP001496,CLI000851,AU,REG001870,366575,73315,293260,AUD,2025-05-06,completed,Compliant,2025-05-06 00:00:00,2025-05-06 01:13:24
PAY001057,EMP003622,CLI001632,BR,REG001336,694110,0,694110,BRL,2025-03-14,failed,Non-Compliant,2025-03-14 00:00:00,
PAY001058,EMP004187,CLI001098,CA,REG002976,918113,110174,807939,CAD,2023-10-04,completed,Compliant,2023-10-04 00:00:00,2023-10-04 01:27:59
PAY001059,EMP002558,CLI004027,US,REG001633,967963,0,967963,USD,2024-11-02,completed,Compliant,2024-11-02 00:00:00,2024-11-02 00:53:29
PAY001060,EMP004470,CLI003855,AU,REG002938,387505,0,387505,AUD,2023-08-09,pending,Non-Compliant,2023-08-09 00:00:00,
PAY001061,EMP001809,CLI001455,BR,REG000742,487516,0,487516,BRL,2023-09-19,completed,Compliant,2023-09-19 00:00:00,2023-09-19 00:12:23
PAY001062,EMP005597,CLI004687,FR,REG001403,907219,0,907219,EUR,2025-01-29,completed,Compliant,2025-01-29 00:00:00,2025-01-29 01:34:16
PAY001063,EMP001597,CLI000114,FR,REG001742,768282,0,768282,EUR,2024-05-26,pending,Non-Compliant,2024-05-26 00:00:00,
PAY001064,EMP003775,CLI003801,FR,REG000428,678015,0,678015,EUR,2023-07-18,completed,Compliant,2023-07-18 00:00:00,2023-07-18 00:07:44
PAY001065,EMP006192,CLI000196,JP,REG001044,564229,191838,372391,JPY,2023-12-14,failed,Non-Compliant,2023-12-14 00:00:00,
PAY001066,EMP001383,CLI002834,CA,REG001119,692902,0,692902,CAD,2024-07-09,failed,Non-Compliant,2024-07-09 00:00:00,
PAY001067,EMP005232,CLI000772,CA,REG000148,490349,107877,382472,CAD,2025-03-06,pending,Non-Compliant,2025-03-06 00:00:00,
PAY001068,EMP002069,CLI001821,ZA,REG002495,310586,0,310586,ZAR,2024-02-17,pending,Non-Compliant,2024-02-17 00:00:00,
PAY001069,EMP005382,CLI003728,CA,REG000911,549654,0,549654,CAD,2024-08-11,completed,Compliant,2024-08-11 00:00:00,2024-08-11 00:15:11
PAY001070,EMP004709,CLI000540,BR,REG001582,329921,65984,263937,BRL,2024-08-10,pending,Non-Compliant,2024-08-10 00:00:00,
PAY001071,EMP001398,CLI002397,ZA,REG002637,725500,203140,522360,ZAR,2024-08-25,failed,Non-Compliant,2024-08-25 00:00:00,
PAY001072,EMP006174,CLI004158,BR,REG000900,105208,32614,72594,BRL,2023-12-18,completed,Compliant,2023-12-18 00:00:00,2023-12-18 01:35:15
PAY001073,EMP005500,CLI000389,DE,REG002654,420884,0,420884,EUR,2023-08-02,completed,Compliant,2023-08-02 00:00:00,2023-08-02 01:20:30
PAY001074,EMP004169,CLI000906,DE,REG002796,418794,104698,314096,EUR,2024-09-30,failed,Non-Compliant,2024-09-30 00:00:00,
PAY001075,EMP006920,CLI000984,US,REG002387,592789,0,592789,USD,2024-06-02,pending,Non-Compliant,2024-06-02 00:00:00,
PAY001076,EMP006679,CLI001361,UK,REG000830,646550,0,646550,GBP,2024-09-11,pending,Non-Compliant,2024-09-11 00:00:00,
PAY001077,EMP002737,CLI003909,IN,REG000244,783319,305494,477825,INR,2024-04-14,pending,Non-Compliant,2024-04-14 00:00:00,
PAY001078,EMP006034,CLI004916,ZA,REG001096,222284,31120,191164,ZAR,2024-03-11,failed,Non-Compliant,2024-03-11 00:00:00,
PAY001079,EMP000519,CLI000443,ZA,REG001105,365812,0,365812,ZAR,2024-08-18,failed,Non-Compliant,2024-08-18 00:00:00,
PAY001080,EMP002023,CLI001379,AU,REG000833,141245,35311,105934,AUD,2024-10-15,pending,Non-Compliant,2024-10-15 00:00:00,
PAY001081,EMP003984,CLI001244,AU,REG001202,457690,0,457690,AUD,2025-03-14,failed,Non-Compliant,2025-03-14 00:00:00,
PAY001082,EMP006457,CLI002307,US,REG001420,307318,0,307318,USD,2025-01-18,failed,Non-Compliant,2025-01-18 00:00:00,
PAY001083,EMP002422,CLI003947,IN,REG000254,855809,0,855809,INR,2025-03-06,failed,Non-Compliant,2025-03-06 00:00:00,
PAY001084,EMP005262,CLI004883,AU,REG001896,331202,0,331202,AUD,2024-06-24,pending,Non-Compliant,2024-06-24 00:00:00,
PAY001085,EMP004784,CLI002919,IN,REG001369,858679,334885,523794,INR,2024-09-13,completed,Compliant,2024-09-13 00:00:00,2024-09-13 01:10:05
PAY001086,EMP006040,CLI004282,CA,REG002519,271970,0,271970,CAD,2023-10-19,completed,Compliant,2023-10-19 00:00:00,2023-10-19 01:58:19
PAY001087,EMP003365,CLI002013,ZA,REG001264,358734,0,358734,ZAR,2024-07-20,completed,Compliant,2024-07-20 00:00:00,2024-07-20 00:52:55
PAY001088,EMP006795,CLI004221,ZA,REG000599,683965,0,683965,ZAR,2023-12-20,failed,Non-Compliant,2023-12-20 00:00:00,
PAY001089,EMP002615,CLI002231,US,REG000084,977138,0,977138,USD,2024-11-15,pending,Non-Compliant,2024-11-15 00:00:00,
PAY001090,EMP005497,CLI002740,AU,REG002700,694712,0,694712,AUD,2023-11-14,pending,Non-Compliant,2023-11-14 00:00:00,
PAY001091,EMP004788,CLI001026,FR,REG000135,206127,0,206127,EUR,2023-10-16,pending,Non-Compliant,2023-10-16 00:00:00,
PAY001092,EMP001731,CLI000486,ZA,REG002180,253356,0,253356,ZAR,2024-01-16,pending,Non-Compliant,2024-01-16 00:00:00,
PAY001093,EMP005032,CLI002106,UK,REG000303,327821,0,327821,GBP,2023-05-27,pending,Non-Compliant,2023-05-27 00:00:00,
PAY001094,EMP003854,CLI000587,IN,REG001182,196499,0,196499,INR,2024-01-14,failed,Non-Compliant,2024-01-14 00:00:00,
PAY001095,EMP003863,CLI000080,FR,REG000637,945690,0,945690,EUR,2024-03-16,pending,Non-Compliant,2024-03-16 00:00:00,
PAY001096,EMP000242,CLI003231,US,REG001124,330580,59504,271076,USD,2024-08-02,failed,Non-Compliant,2024-08-02 00:00:00,
PAY001097,EMP004324,CLI004341,UK,REG002551,349337,0,349337,GBP,2023-12-11,failed,Non-Compliant,2023-12-11 00:00:00,
PAY001098,EMP003245,CLI001704,AU,REG001612,940088,0,940088,AUD,2024-08-25,failed,Non-Compliant,2024-08-25 00:00:00,
PAY001099,EMP003922,CLI003316,JP,REG001728,638988,204476,434512,JPY,2024-01-10,pending,Non-Compliant,2024-01-10 00:00:00,
PAY001100,EMP003088,CLI003225,IN,REG000022,221590,0,221590,INR,2023-12-23,pending,Non-Compliant,2023-12-23 00:00:00,
PAY001101,EMP003100,CLI003849,IN,REG000326,866081,0,866081,INR,2024-07-31,pending,Non-Compliant,2024-07-31 00:00:00,
PAY001102,EMP002157,CLI000012,ZA,REG000486,106012,0,106012,ZAR,2024-01-23,completed,Compliant,2024-01-23 00:00:00,2024-01-23 00:18:02
PAY001103,EMP001580,CLI004104,IN,REG002343,634791,0,634791,INR,2025-02-20,failed,Non-Compliant,2025-02-20 00:00:00,
PAY001104,EMP005238,CLI001087,FR,REG000777,856175,0,856175,EUR,2025-03-02,pending,Non-Compliant,2025-03-02 00:00:00,
PAY001105,EMP006475,CLI002310,DE,REG002580,949705,0,949705,EUR,2024-01-22,failed,Non-Compliant,2024-01-22 00:00:00,
PAY001106,EMP000038,CLI000958,JP,REG001775,622778,0,622778,JPY,2025-01-16,completed,Compliant,2025-01-16 00:00:00,2025-01-16 01:34:12
PAY001107,EMP003294,CLI002691,ZA,REG000131,456331,0,456331,ZAR,2024-01-14,completed,Compliant,2024-01-14 00:00:00,2024-01-14 01:34:15
PAY001108,EMP003957,CLI003527,FR,REG002257,219159,0,219159,EUR,2025-04-16,pending,Non-Compliant,2025-04-16 00:00:00,
PAY001109,EMP003430,CLI000420,FR,REG002727,952433,0,952433,EUR,2025-03-01,pending,Non-Compliant,2025-03-01 00:00:00,
PAY001110,EMP001777,CLI003849,BR,REG000535,276669,0,276669,BRL,2024-06-17,pending,Non-Compliant,2024-06-17 00:00:00,
PAY001111,EMP004286,CLI002143,US,REG000277,383589,0,383589,USD,2025-02-26,pending,Non-Compliant,2025-02-26 00:00:00,
PAY001112,EMP006833,CLI003157,IN,REG002942,323644,116512,207132,INR,2023-06-23,completed,Compliant,2023-06-23 00:00:00,2023-06-23 00:33:49
PAY001113,EMP002192,CLI004220,BR,REG000816,846968,0,846968,BRL,2025-03-10,failed,Non-Compliant,2025-03-10 00:00:00,
PAY001114,EMP001884,CLI002931,ZA,REG002885,110282,0,110282,ZAR,2023-10-18,completed,Compliant,2023-10-18 00:00:00,2023-10-18 01:55:01
PAY001115,EMP001968,CLI003253,ZA,REG002758,222084,0,222084,ZAR,2023-09-07,pending,Non-Compliant,2023-09-07 00:00:00,
PAY001116,EMP000342,CLI002832,FR,REG002586,583569,0,583569,EUR,2024-04-22,failed,Non-Compliant,2024-04-22 00:00:00,
PAY001117,EMP001541,CLI003833,DE,REG000923,825215,0,825215,EUR,2025-03-16,failed,Non-Compliant,2025-03-16 00:00:00,
PAY001118,EMP001939,CLI000761,DE,REG001432,878569,0,878569,EUR,2024-03-06,failed,Non-Compliant,2024-03-06 00:00:00,
PAY001119,EMP000688,CLI004004,FR,REG001322,828712,0,828712,EUR,2024-05-10,failed,Non-Compliant,2024-05-10 00:00:00,
PAY001120,EMP006846,CLI002230,ZA,REG001411,980447,0,980447,ZAR,2024-08-16,pending,Non-Compliant,2024-08-16 00:00:00,
PAY001121,EMP005959,CLI003794,IN,REG002536,704766,0,704766,INR,2024-08-15,completed,Compliant,2024-08-15 00:00:00,2024-08-15 01:20:34
PAY001122,EMP000302,CLI000326,UK,REG001442,957488,248947,708541,GBP,2025-04-29,failed,Non-Compliant,2025-04-29 00:00:00,
PAY001123,EMP004717,CLI004941,IN,REG002243,580608,0,580608,INR,2023-08-25,pending,Non-Compliant,2023-08-25 00:00:00,
PAY001124,EMP002539,CLI002755,JP,REG002067,978996,234959,744037,JPY,2025-03-19,pending,Non-Compliant,2025-03-19 00:00:00,
PAY001125,EMP004710,CLI003153,CA,REG002306,309713,0,309713,CAD,2023-09-08,pending,Non-Compliant,2023-09-08 00:00:00,
PAY001126,EMP000770,CLI002054,AU,REG000156,280514,0,280514,AUD,2025-03-30,failed,Non-Compliant,2025-03-30 00:00:00,
PAY001127,EMP000173,CLI003288,DE,REG001706,285035,0,285035,EUR,2024-03-21,pending,Non-Compliant,2024-03-21 00:00:00,
PAY001128,EMP004435,CLI002403,US,REG000463,567000,0,567000,USD,2023-07-13,completed,Compliant,2023-07-13 00:00:00,2023-07-13 01:31:02
PAY001129,EMP006638,CLI002570,BR,REG000581,706986,0,706986,BRL,2024-05-07,failed,Non-Compliant,2024-05-07 00:00:00,
PAY001130,EMP003516,CLI001323,FR,REG001429,128527,0,128527,EUR,2023-11-11,completed,Compliant,2023-11-11 00:00:00,2023-11-11 01:43:32
PAY001131,EMP006595,CLI004147,AU,REG000499,552574,0,552574,AUD,2023-08-11,failed,Non-Compliant,2023-08-11 00:00:00,
PAY001132,EMP003738,CLI004720,DE,REG002174,709687,156131,553556,EUR,2023-07-29,completed,Compliant,2023-07-29 00:00:00,2023-07-29 00:54:23
PAY001133,EMP004818,CLI003789,IN,REG000523,388247,93179,295068,INR,2024-02-12,pending,Non-Compliant,2024-02-12 00:00:00,
PAY001134,EMP001483,CLI000574,IN,REG001182,322522,0,322522,INR,2023-08-09,pending,Non-Compliant,2023-08-09 00:00:00,
PAY001135,EMP000972,CLI002718,FR,REG000155,584226,70107,514119,EUR,2025-05-20,pending,Non-Compliant,2025-05-20 00:00:00,
PAY001136,EMP003601,CLI000904,BR,REG002187,939740,0,939740,BRL,2025-01-10,pending,Non-Compliant,2025-01-10 00:00:00,
PAY001137,EMP001191,CLI001309,JP,REG002190,828295,0,828295,JPY,2023-06-04,pending,Non-Compliant,2023-06-04 00:00:00,
PAY001138,EMP004499,CLI004807,CA,REG000325,971919,126349,845570,CAD,2024-03-01,failed,Non-Compliant,2024-03-01 00:00:00,
PAY001139,EMP006881,CLI004374,US,REG000661,864547,0,864547,USD,2024-02-03,completed,Compliant,2024-02-03 00:00:00,2024-02-03 01:32:25
PAY001140,EMP004168,CLI004730,FR,REG001850,248144,0,248144,EUR,2023-12-08,failed,Non-Compliant,2023-12-08 00:00:00,
PAY001141,EMP005519,CLI004340,DE,REG002769,662069,0,662069,EUR,2023-11-05,completed,Compliant,2023-11-05 00:00:00,2023-11-05 00:52:06
PAY001142,EMP002393,CLI004589,DE,REG000483,726120,79873,646247,EUR,2025-03-28,failed,Non-Compliant,2025-03-28 00:00:00,
PAY001143,EMP006376,CLI001858,ZA,REG001556,273971,0,273971,ZAR,2024-11-21,pending,Non-Compliant,2024-11-21 00:00:00,
PAY001144,EMP000505,CLI001015,BR,REG001413,510160,173454,336706,BRL,2025-01-30,completed,Compliant,2025-01-30 00:00:00,2025-01-30 00:53:27
PAY001145,EMP004338,CLI004047,ZA,REG001495,608937,0,608937,ZAR,2025-03-10,pending,Non-Compliant,2025-03-10 00:00:00,
PAY001146,EMP000178,CLI002092,AU,REG002618,491686,0,491686,AUD,2024-03-25,completed,Compliant,2024-03-25 00:00:00,2024-03-25 01:16:56
PAY001147,EMP002091,CLI000018,BR,REG000507,774761,271166,503595,BRL,2023-12-16,pending,Non-Compliant,2023-12-16 00:00:00,
PAY001148,EMP000039,CLI000296,AU,REG000327,760811,0,760811,AUD,2024-10-30,failed,Non-Compliant,2024-10-30 00:00:00,
PAY001149,EMP006425,CLI001220,UK,REG002234,469268,0,469268,GBP,2023-06-17,pending,Non-Compliant,2023-06-17 00:00:00,
PAY001150,EMP001953,CLI000330,IN,REG000620,753926,248796,505130,INR,2025-03-04,completed,Compliant,2025-03-04 00:00:00,2025-03-04 00:41:36
PAY001151,EMP003641,CLI003367,ZA,REG002862,243016,92346,150670,ZAR,2025-02-16,pending,Non-Compliant,2025-02-16 00:00:00,
PAY001152,EMP004293,CLI002704,DE,REG000819,759679,0,759679,EUR,2023-11-17,completed,Compliant,2023-11-17 00:00:00,2023-11-17 01:03:22
PAY001153,EMP006137,CLI002190,DE,REG001510,508107,0,508107,EUR,2023-11-04,completed,Compliant,2023-11-04 00:00:00,2023-11-04 00:29:30
PAY001154,EMP002118,CLI004908,CA,REG002803,536881,0,536881,CAD,2025-03-05,failed,Non-Compliant,2025-03-05 00:00:00,
PAY001155,EMP001222,CLI004887,UK,REG001893,817266,0,817266,GBP,2024-05-28,completed,Compliant,2024-05-28 00:00:00,2024-05-28 01:19:12
PAY001156,EMP003935,CLI002635,US,REG001095,467079,116770,350309,USD,2024-06-06,pending,Non-Compliant,2024-06-06 00:00:00,
PAY001157,EMP002259,CLI004167,JP,REG002553,945684,0,945684,JPY,2023-12-26,failed,Non-Compliant,2023-12-26 00:00:00,
PAY001158,EMP006846,CLI001993,ZA,REG002170,732022,175685,556337,ZAR,2025-02-15,failed,Non-Compliant,2025-02-15 00:00:00,
PAY001159,EMP005462,CLI002642,IN,REG002493,919233,239001,680232,INR,2023-07-09,completed,Compliant,2023-07-09 00:00:00,2023-07-09 01:41:43
PAY001160,EMP001536,CLI004834,AU,REG000668,682803,0,682803,AUD,2025-03-06,pending,Non-Compliant,2025-03-06 00:00:00,
PAY001161,EMP000451,CLI003764,US,REG002305,825926,0,825926,USD,2023-07-26,failed,Non-Compliant,2023-07-26 00:00:00,
PAY001162,EMP000986,CLI000875,BR,REG001641,743244,0,743244,BRL,2024-10-22,completed,Compliant,2024-10-22 00:00:00,2024-10-22 00:06:13
PAY001163,EMP003895,CLI001292,CA,REG001390,730576,0,730576,CAD,2023-06-14,completed,Compliant,2023-06-14 00:00:00,2023-06-14 00:35:19
PAY001164,EMP002868,CLI000815,CA,REG001843,142067,0,142067,CAD,2024-10-23,completed,Compliant,2024-10-23 00:00:00,2024-10-23 00:19:47
PAY001165,EMP003350,CLI001209,BR,REG002066,518363,57020,461343,BRL,2023-07-26,pending,Non-Compliant,2023-07-26 00:00:00,
PAY001166,EMP003934,CLI001275,IN,REG000007,199449,29917,169532,INR,2025-04-19,pending,Non-Compliant,2025-04-19 00:00:00,
PAY001167,EMP003669,CLI002668,AU,REG002476,495171,0,495171,AUD,2024-04-29,completed,Compliant,2024-04-29 00:00:00,2024-04-29 00:30:17
PAY001168,EMP000075,CLI003756,US,REG002230,260603,0,260603,USD,2024-08-07,pending,Non-Compliant,2024-08-07 00:00:00,
PAY001169,EMP001288,CLI004192,AU,REG000112,364698,94821,269877,AUD,2025-05-19,failed,Non-Compliant,2025-05-19 00:00:00,
PAY001170,EMP004487,CLI003335,UK,REG000568,917602,0,917602,GBP,2025-05-26,pending,Non-Compliant,2025-05-26 00:00:00,
PAY001171,EMP003783,CLI003591,CA,REG001925,939630,0,939630,CAD,2025-04-30,completed,Compliant,2025-04-30 00:00:00,2025-04-30 00:25:09
PAY001172,EMP000283,CLI002019,AU,REG000668,412967,0,412967,AUD,2023-11-20,failed,Non-Compliant,2023-11-20 00:00:00,
PAY001173,EMP000588,CLI001901,US,REG002188,985617,0,985617,USD,2025-04-04,failed,Non-Compliant,2025-04-04 00:00:00,
PAY001174,EMP004706,CLI003448,IN,REG000356,559248,0,559248,INR,2024-11-25,pending,Non-Compliant,2024-11-25 00:00:00,
PAY001175,EMP002234,CLI002316,US,REG002606,401917,0,401917,USD,2023-11-26,completed,Compliant,2023-11-26 00:00:00,2023-11-26 00:12:11
PAY001176,EMP003145,CLI000367,BR,REG002600,241818,0,241818,BRL,2024-03-18,failed,Non-Compliant,2024-03-18 00:00:00,
PAY001177,EMP005587,CLI003201,AU,REG001004,658319,0,658319,AUD,2024-06-15,pending,Non-Compliant,2024-06-15 00:00:00,
PAY001178,EMP005682,CLI002874,AU,REG000529,739026,0,739026,AUD,2024-09-06,pending,Non-Compliant,2024-09-06 00:00:00,
PAY001179,EMP000268,CLI001946,AU,REG000908,919258,358511,560747,AUD,2023-12-12,pending,Non-Compliant,2023-12-12 00:00:00,
PAY001180,EMP002108,CLI003860,IN,REG000126,661449,145519,515930,INR,2024-05-10,failed,Non-Compliant,2024-05-10 00:00:00,
PAY001181,EMP001854,CLI000454,BR,REG000502,239256,64599,174657,BRL,2025-04-30,completed,Compliant,2025-04-30 00:00:00,2025-04-30 01:33:52
PAY001182,EMP006680,CLI003325,DE,REG002088,495147,158447,336700,EUR,2024-05-23,pending,Non-Compliant,2024-05-23 00:00:00,
PAY001183,EMP002645,CLI001919,ZA,REG001358,103829,0,103829,ZAR,2024-04-14,failed,Non-Compliant,2024-04-14 00:00:00,
PAY001184,EMP006028,CLI000933,CA,REG000807,241095,0,241095,CAD,2023-09-03,pending,Non-Compliant,2023-09-03 00:00:00,
PAY001185,EMP005665,CLI002743,AU,REG002068,349787,0,349787,AUD,2023-12-01,failed,Non-Compliant,2023-12-01 00:00:00,
PAY001186,EMP001832,CLI000600,FR,REG000871,770873,0,770873,EUR,2024-06-18,failed,Non-Compliant,2024-06-18 00:00:00,
PAY001187,EMP003820,CLI004538,UK,REG002835,110824,0,110824,GBP,2025-01-14,failed,Non-Compliant,2025-01-14 00:00:00,
PAY001188,EMP000555,CLI002727,FR,REG001220,128820,23188,105632,EUR,2023-12-19,failed,Non-Compliant,2023-12-19 00:00:00,
PAY001189,EMP003711,CLI003633,CA,REG001025,204170,0,204170,CAD,2025-04-05,completed,Compliant,2025-04-05 00:00:00,2025-04-05 00:49:06
PAY001190,EMP004570,CLI002721,UK,REG002906,366951,0,366951,GBP,2024-08-30,pending,Non-Compliant,2024-08-30 00:00:00,
PAY001191,EMP006817,CLI000247,JP,REG002120,467886,0,467886,JPY,2024-04-16,completed,Compliant,2024-04-16 00:00:00,2024-04-16 00:41:57
